Customer_ID,Age,Gender,Persona,Job,Annual_Income,Credit_Score,Account_Balance,Spending_Score,Loan_Amount,Loan_Term_Months,Loan_Default,Customer_Feedback,Age_missing,Annual_Income_missing,Credit_Score_missing,Account_Balance_missing,Spending_Score_missing,Loan_Amount_missing,Loan_Term_Months_missing,Gender_missing,Persona_missing,Job_missing,Customer_Feedback_missing,Job_norm,Annual_Income_raw,Account_Balance_raw,Loan_Amount_raw,Spending_Score_raw,Credit_Score_raw,Age_raw,Annual_Income_log1p,Account_Balance_log1p,Loan_Amount_log1p,loan_to_income,loan_to_balance,balance_to_income,monthly_loan_payment_est,income_per_age,credit_bucket,age_group,feedback_char_count,feedback_word_count,feedback_avg_word_len,feedback_pos_count,feedback_neg_count,feedback_polarity,feedback_has_question,feedback_has_exclaim,feedback_capital_words,feedback_has_url,feedback_llm_label,feedback_llm_score,Gender_F,Gender_M,Persona_professional,Persona_retiree,Persona_young_adult,credit_bucket_excellent,credit_bucket_good,credit_bucket_low,credit_bucket_medium,age_group_adult,age_group_mid,age_group_senior,age_group_young,job_norm_freq,job_norm_top_1,job_norm_top_2,job_norm_top_3,job_norm_top_4,job_norm_top_5,job_norm_top_6,job_norm_top_7,job_norm_top_other
CUST-524035,39,F,professional,Mudlogger,55319.37,687.0,2370.03,44.18,16219.1,60,1,The bank's failure to protect my account from unauthorized access has resulted in significant financial losses.,0,0,0,0,0,0,0,0,0,0,0,other_mudlogger,55319.37,2370.03,16219.1,44.18,687,39,10.920896474114969,7.771079738874435,9.694006492878513,0.2931902514435668,6.843415484189295,0.04284267879406359,270.31833332882803,1418.4453845790144,good,adult,111.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,-0.9,True,False,True,False,False,False,True,False,False,True,False,False,False,4,0,0,0,0,0,0,0,1
CUST-761393,50,M,professional,Production manager,39366.62,657.0,12371.25,69.03,16986.46,36,1,My attempts to resolve a billing error have been unsuccessful despite multiple calls.,0,0,0,0,0,0,0,0,0,0,0,other_production_manager,39366.62,12371.25,16986.46,69.03,657,50,10.580698929989575,9.423211340519652,9.740230703784073,0.43149399161013996,1.3730593109021825,0.3142573581374191,471.8461110980043,787.3323999842535,medium,mid,85.0,13.0,5.615384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,-0.7,False,True,True,False,False,False,False,False,True,False,True,False,False,1,0,0,0,0,0,0,0,1
CUST-243079,46,M,professional,Speech and language therapist,28645.27,716.0,3800.1,59.12,6113.79,36,0,I am dissatisfied with the limited accessibility of branches and ATMs in my area.,0,0,0,0,0,0,0,0,0,0,0,health,28645.27,3800.1,6113.79,59.12,716,46,10.262778521695099,8.243045777509264,8.718465705749079,0.213431048127659,1.6088497671109685,0.1326606451955198,169.82749999528258,622.7232608560278,good,mid,81.0,14.0,4.857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,-0.6,False,True,True,False,False,False,True,False,False,False,True,False,False,62,0,0,1,0,0,0,0,0
CUST-673619,75,M,retiree,retired,41970.3,716.0,1646.97,33.89,4929.93,36,0,The branch staff were so understanding of my difficulty with the app.,0,0,0,0,0,0,0,0,0,0,0,other_retired,41970.3,1646.97,4929.93,33.89,716,75,10.644741330353536,7.407299506420229,8.503282890219895,0.11746234837491948,2.993333211896396,0.0392413206481717,136.94249999619606,559.6039999925387,good,senior,69.0,12.0,4.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,0.7,False,True,False,True,False,False,True,False,False,False,False,True,False,327,1,0,0,0,0,0,0,0
CUST-381607,71,M,retiree,retired,33232.41,584.0,5504.71,25.01,8246.68,24,0,The bank staff were great at helping me reset my login credentials.,0,0,0,0,0,0,0,0,0,0,0,other_retired,33232.41,5504.71,8246.68,25.01,584,71,10.411310974199921,8.613541014500703,9.017687227659971,0.24815172898985516,1.4981134337682642,0.16564281675628803,343.6116666523495,468.06211266946394,medium,senior,67.0,12.0,4.666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,positive,0.8,False,True,False,True,False,False,False,False,True,False,False,True,False,327,1,0,0,0,0,0,0,0
CUST-539976,18,F,young_adult,Student,9995.31,546.0,244.51,67.19,2816.02,24,1,"The app keeps glitching, making it impossible to manage my account.",0,0,0,0,0,0,0,0,0,0,0,other_student,9995.31,244.51,2816.02,67.19,546,18,9.20997130387893,5.5033376796025575,7.9434348676026785,0.2817341333084935,11.516993169966394,0.024462472899787552,117.33416666177774,555.2949999691502,low,young,67.0,11.0,5.181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,-0.8,True,False,False,False,True,False,False,True,False,False,False,False,True,19,0,0,0,0,0,0,0,1
CUST-537017,57,F,professional,"Clinical scientist, histocompatibility and immunogenetics",65764.81,731.0,37504.84,49.59,22117.81,24,0,"The wire transfer service experienced delays, impacting my business operations.",0,0,0,0,0,0,0,0,0,0,0,health,65764.81,37504.84,22117.81,49.59,731,57,11.093855377408799,10.532251933166659,10.00418365672078,0.3363167931299378,0.5897321519035787,0.5702873618885149,921.5754166282677,1153.7685964709865,good,mid,79.0,10.0,7.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,negative,-0.9,True,False,True,False,False,False,True,False,False,False,True,False,False,62,0,0,1,0,0,0,0,0
CUST-645928,67,M,retiree,retired,55036.0,692.0,13371.29,42.08,4852.43,24,1,They closed my local bank and now I have to use a machine to deposit a check! Ridiculous.,0,0,0,0,0,0,0,0,0,0,0,other_retired,55036.0,13371.29,4852.43,42.08,692,67,10.915760965307776,9.500939934412216,8.487440950466633,0.08816828984664424,0.3628991667968937,0.2429553383240017,202.184583324909,821.4328358086353,good,senior,89.0,18.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,negative,-0.7,False,True,False,True,False,False,True,False,False,False,False,True,False,327,1,0,0,0,0,0,0,0
CUST-156284,38,M,professional,Youth worker,60427.83,749.0,7628.98,21.36,12953.03,12,0,I value the personalized financial advice I received from the bank's advisors.,0,0,0,0,0,0,0,0,0,0,0,other_youth_worker,60427.83,7628.98,12953.03,21.36,749,38,11.009221587923758,8.939840503043088,9.469162215627165,0.21435537235078253,1.6978717993753165,0.1262494449990985,1079.419166576715,1590.2060525897316,excellent,adult,78.0,12.0,5.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,0.7,False,True,True,False,False,True,False,False,False,True,False,False,False,1,0,0,0,0,0,0,0,1
CUST-554730,76,M,retiree,retired,37787.81,616.0,16150.03,56.75,4563.53,36,0,I'm grateful for the courteous and professional approach of your staff.,0,0,0,0,0,0,0,0,0,0,0,other_retired,37787.81,16150.03,4563.53,56.75,616,76,10.5397683060356,9.689739103706914,8.426070830444923,0.12076725271985542,0.28257099212817044,0.4273872976496806,126.76472221870098,497.2080263092472,medium,senior,71.0,11.0,5.545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,0.9,False,True,False,True,False,False,False,False,True,False,False,True,False,327,1,0,0,0,0,0,0,0
CUST-674765,45,M,professional,Contractor,117671.63,797.0,2444.98,48.11,54270.97,60,1,The bank's policies regarding foreclosure are harsh and unforgiving.,0,0,0,0,0,0,0,0,0,0,0,other_contractor,117671.63,2444.98,54270.97,48.11,797,45,11.675661725849828,7.802201139598807,10.901763166380196,0.461206919628797,22.19689731612439,0.020777990412812156,904.5161666515914,2614.925111053002,excellent,mid,68.0,9.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,-0.7,False,True,True,False,False,True,False,False,False,False,True,False,False,3,0,0,0,0,0,0,0,1
CUST-979269,38,M,professional,Research scientist (maths),113218.57,720.0,23714.04,50.25,60274.33,24,1,"My business account was frozen without proper notification, causing significant operational disruptions.",0,0,0,0,0,0,0,0,0,0,0,research,113218.57,23714.04,60274.33,50.25,720,38,11.637084309667877,10.073864725006443,11.006678177941062,0.5323714122162068,2.5417149502993777,0.20945362584953856,2511.4304165620238,2979.4360525531733,good,adult,104.0,12.0,7.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,0.8,False,True,True,False,False,False,True,False,False,True,False,False,False,39,0,0,0,0,1,0,0,0
CUST-102303,20,F,young_adult,Missing,19657.37,577.0,97.81,69.18,9483.02,12,1,Splitting bills with my partner is a constant battle due to the app.,0,0,0,0,0,0,0,0,0,1,0,missing,19657.37,97.81,9483.02,69.18,577,20,9.886258480803145,4.593198814206872,9.157363555997918,0.4824155011580653,96.95348123814586,0.0049757419227493315,790.2516666008124,982.8684999508565,low,young,68.0,13.0,4.3076923076923075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,0.8,True,False,False,False,True,False,False,True,False,False,False,False,True,24,0,0,0,0,0,0,1,0
CUST-360297,61,M,retiree,retired,48921.01,686.0,21010.48,20.52,9642.72,24,0,The branch staff were incredibly patient explaining the new website to me.,0,0,0,0,0,0,0,0,0,0,0,other_retired,48921.01,21010.48,9642.72,20.52,686,61,10.79798267644682,9.952824234004439,9.17406220528356,0.19710795014248075,0.4589481058976064,0.42947764161041585,401.77999998325913,801.9837704786561,good,mid,74.0,12.0,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,0.8,False,True,False,True,False,False,True,False,False,False,True,False,False,327,1,0,0,0,0,0,0,0
CUST-860127,79,M,retiree,retired,50243.01,612.0,5891.7,20.85,13286.76,24,0,I am very satisfied with the friendly and efficient service I receive.,0,0,0,0,0,0,0,0,0,0,0,other_retired,50243.01,5891.7,13286.76,20.85,612,79,10.824646614835864,8.681469575685286,9.494598589721232,0.26444992049639815,2.255165741636157,0.11726407315166593,553.6149999769327,635.98746834638,medium,senior,70.0,12.0,4.916666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,positive,0.8,False,True,False,True,False,False,False,False,True,False,False,True,False,327,1,0,0,0,0,0,0,0
CUST-934883,21,F,young_adult,Missing,20215.92,609.0,152.1,84.8438,10928.73,36,1,I've lost money due to the bank's unreliable crypto trading platform.,0,0,0,0,0,0,0,0,0,1,0,missing,20215.92,152.1,10928.73,87.67,609,21,9.914275156540661,5.031091302663638,9.299241878212221,0.5406001804518152,71.85226824410354,0.007523773342988718,303.5758333249007,962.662857097016,medium,young,69.0,11.0,5.363636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,0.7,True,False,False,False,True,False,False,False,True,False,False,False,True,24,0,0,0,0,0,0,1,0
CUST-263917,75,M,retiree,retired,49657.46,703.0,1659.71,30.14,4466.35,24,0,I appreciate the friendly and helpful service I always receive at the branch.,0,0,0,0,0,0,0,0,0,0,0,other_retired,49657.46,1659.71,4466.35,30.14,703,75,10.812924047707368,7.415000500751753,8.404550670644497,0.08994318275642593,2.6910424110219915,0.033423175490650686,186.0979166589126,662.0994666578387,good,senior,77.0,13.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,positive,0.8,False,True,False,True,False,False,True,False,False,False,False,True,False,327,1,0,0,0,0,0,0,0
CUST-446922,27,F,professional,"Social research officer, government",68908.08,831.0799999999999,14196.39,54.85,20245.02,12,0,Seamless mobile banking integration is a major convenience.,0,0,0,0,0,0,0,0,0,0,0,research,68908.08,14196.39,20245.02,54.85,850,27,11.14054323351478,9.560813423878642,9.915713510007661,0.2937974762901492,1.4260681764870207,0.20601923606055766,1687.0849998594097,2552.151111016587,excellent,adult,59.0,8.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,0.8,True,False,True,False,False,True,False,False,False,True,False,False,False,39,0,0,0,0,1,0,0,0
CUST-595036,57,M,professional,Marketing executive,107015.87,749.0,28477.96,55.37,2909.92,36,0,Seamless mobile banking integration is a major convenience.,0,0,0,0,0,0,0,0,0,0,0,other_marketing_executive,107015.87,28477.96,2909.92,55.37,749,57,11.580741764567854,10.256920848005223,7.976224461403026,0.027191481039213837,0.10218147648216017,0.26610969008615015,80.83111110886581,1877.4714034758338,excellent,mid,59.0,8.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,-0.7,False,True,True,False,False,True,False,False,False,False,True,False,False,3,0,0,0,0,0,0,0,1
CUST-525556,29,F,professional,Database administrator,64367.55,657.0,24870.65,34.83,4062.1,60,0,The international wire transfer service is reliable for my business transactions.,0,0,0,0,0,0,0,0,0,0,0,other_database_administrator,64367.55,24870.65,4062.1,34.83,657,29,11.072380438771509,10.121483879590688,8.30970150804025,0.06310788588349156,0.16332906458013105,0.38638490978761214,67.70166666553831,2219.5706895786357,medium,adult,81.0,11.0,6.454545454545454,1.0,0.0,1.0,0.0,0.0,0.0,0.0,negative,-0.8,True,False,True,False,False,False,False,False,True,True,False,False,False,4,0,0,0,0,0,0,0,1
CUST-904771,47,F,professional,Manufacturing engineer,44606.25,780.0,20377.18,40.54,24950.89,60,0,The security measures implemented for online transactions provide peace of mind.,0,0,0,0,0,0,0,0,0,0,0,it,44606.25,20377.18,24950.89,40.54,780,47,10.705651680851163,9.922219999550475,10.124704849813671,0.5593586100602369,1.2244525493713445,0.4568234272103023,415.84816665973585,949.0691489159773,excellent,mid,80.0,11.0,6.363636363636363,1.0,0.0,1.0,0.0,0.0,0.0,0.0,positive,0.6,True,False,True,False,False,True,False,False,False,False,True,False,False,80,0,1,0,0,0,0,0,0
CUST-786341,60,M,retiree,retired,39420.95,683.0,1547.03,27.34,16395.63,36,0,The branch staff were so understanding of my difficulty with the app.,0,0,0,0,0,0,0,0,0,0,0,other_retired,39420.95,1547.03,16395.63,27.34,683,60,10.58207804675874,7.344738433806847,9.7048311048919,0.41591159015699997,10.598133197151576,0.039243853839137845,455.43416665401577,657.0158333223831,good,mid,69.0,12.0,4.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,-0.7,False,True,False,True,False,False,True,False,False,False,True,False,False,327,1,0,0,0,0,0,0,0
CUST-342924,29,F,professional,"Engineer, land",80313.47,599.0,36415.58,23.35,45953.69,60,0,Mortgage options were tailored to my specific financial circumstances.,0,0,0,0,0,0,0,0,0,0,0,it,80313.47,36415.58,45953.69,23.35,599,29,11.29370508295372,10.502779444424196,10.735411190039938,0.5721791126693869,1.2619238798338168,0.45341808789981985,765.8948333205685,2769.4299999045024,medium,adult,70.0,9.0,6.888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,0.7,True,False,True,False,False,False,False,False,True,True,False,False,False,80,0,1,0,0,0,0,0,0
CUST-458605,53,M,professional,Volunteer coordinator,81752.16,690.0,24700.83,36.37,40503.64,24,0,The bank's commitment to innovation is evident in its advanced technological offerings.,0,0,0,0,0,0,0,0,0,0,0,other_volunteer_coordinator,81752.16,24700.83,40503.64,36.37,690,53,11.311459742446687,10.114632608940434,10.609171814433465,0.4954442793927341,1.6397683802527427,0.3021428424643422,1687.651666596348,1542.493584876557,good,mid,87.0,12.0,6.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,-0.8,False,True,True,False,False,False,True,False,False,False,True,False,False,3,0,0,0,0,0,0,0,1
CUST-320989,53,M,professional,Call centre manager,53919.67,682.0,1127.15,49.22,29505.43,24,0,The efficiency of the online application process for loans was impressive.,0,0,0,0,0,0,0,0,0,0,0,other_call_centre_manager,53919.67,1127.15,29505.43,49.22,682,53,10.895269171325012,7.028334401940522,10.292363484678447,0.5472108787015844,26.17702169185452,0.02090424514838424,1229.392916615442,1017.3522641317481,good,mid,74.0,11.0,5.818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,0.7,False,True,True,False,False,False,True,False,False,False,True,False,False,3,0,0,0,0,0,0,0,1
CUST-635239,72,M,retiree,retired,37971.93,645.0,5459.03,30.76,14656.43,24,0,The helpful staff at the branch were very accommodating and patient.,0,0,0,0,0,0,0,0,0,0,0,other_retired,37971.93,5459.03,14656.43,30.76,645,72,10.544628816432521,8.60520956322935,9.592702653114873,0.3859806441231619,2.6848048096451778,0.1437648810581884,610.6845833078881,527.3879166593418,medium,senior,68.0,11.0,5.2727272727272725,1.0,0.0,1.0,0.0,0.0,0.0,0.0,positive,0.7,False,True,False,True,False,False,False,False,True,False,False,True,False,327,1,0,0,0,0,0,0,0
CUST-422823,52,F,professional,Ranger/warden,112213.31,755.0,22223.56,39.11,65613.01,36,1,"The bank's fee structure for business accounts is unclear and lacks transparency, causing unexpected charges.",0,0,0,0,0,0,0,0,0,0,0,other_ranger_warden,112213.31,22223.56,65613.01,39.11,755,52,11.628165804045137,10.008953262660823,11.09154451920315,0.5847168219171096,2.95240771505542,0.1980474508772605,1822.583611060484,2157.9482691892704,excellent,mid,109.0,15.0,6.333333333333333,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,negative,-0.7,True,False,True,False,False,True,False,False,False,False,True,False,False,1,0,0,0,0,0,0,0,1
CUST-982417,61,F,retiree,retired,45830.39,591.0,2622.55,24.95,20246.8,36,1,"My local branch closed, and the next one is too far away; I can't get there easily.",0,0,0,0,0,0,0,0,0,0,0,other_retired,45830.39,2622.55,20246.8,24.95,591,61,10.732724506521748,7.87228364145478,9.91580142465741,0.44177673373496407,7.720272254100886,0.05722294748091699,562.4111110954886,751.3178688401424,medium,mid,83.0,17.0,3.9411764705882355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,0.8,True,False,False,True,False,False,False,False,True,False,True,False,False,327,1,0,0,0,0,0,0,0
CUST-464189,48,F,professional,Fitness centre manager,47232.89,702.0,5170.14,46.85,16085.74,36,0,The communication regarding account updates is clear and concise.,0,0,0,0,0,0,0,0,0,0,0,other_fitness_centre_manager,47232.89,5170.14,16085.74,46.85,702,48,10.762866922403457,8.550848446096637,9.685750609141218,0.34056226498102615,3.111277450900147,0.10946058985592225,446.8261110986993,984.0185416461663,good,mid,65.0,9.0,6.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,0.8,True,False,True,False,False,False,True,False,False,False,True,False,False,2,0,0,0,0,0,0,0,1
CUST-644719,31,F,professional,Print production planner,75426.16,664.0,18873.38,69.72,31616.68,24,1,The bank's investment advice has consistently underperformed my expectations.,0,0,0,0,0,0,0,0,0,0,0,other_print_production_planner,75426.16,18873.38,31616.68,69.72,664,31,11.2309227013368,9.84556072589561,10.361471736787662,0.4191739311665817,1.6751996727665275,0.25022326471345946,1317.3616666117766,2433.1019354053838,medium,adult,77.0,9.0,7.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,0.8,True,False,True,False,False,False,False,False,True,True,False,False,False,3,0,0,0,0,0,0,0,1
CUST-180951,77,M,retiree,retired,48936.82,548.0,22793.82,13.02,7635.56,24,0,The staff in the branch were very helpful answering my pension questions.,0,0,0,0,0,0,0,0,0,0,0,other_retired,48936.82,22793.82,7635.56,13.02,548,77,10.798305791664525,10.03428859614784,8.940702518982189,0.1560289369027216,0.3349837806914183,0.46578057176578974,318.14833332007714,635.543116874863,low,senior,73.0,12.0,5.166666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,positive,0.7,False,True,False,True,False,False,False,True,False,False,False,True,False,327,1,0,0,0,0,0,0,0
CUST-746154,42,M,professional,"Journalist, broadcasting",96715.52,803.0,11209.12,59.46,54526.3,60,1,"The bank's system frequently experiences downtime, disrupting my ability to access essential financial services.",0,0,0,0,0,0,0,0,0,0,0,other_journalist_broadcasting,96715.52,11209.12,54526.3,59.46,803,42,11.47953950449249,9.324572220736831,10.906456772665273,0.5637802495400887,4.864458583724247,0.11589784142193398,908.7716666515206,2302.750476135649,excellent,adult,112.0,14.0,7.071428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,-0.8,False,True,True,False,False,True,False,False,False,True,False,False,False,2,0,0,0,0,0,0,0,1
CUST-817552,44,M,professional,Private music teacher,95359.12,747.0,19290.99,57.92,48938.59,12,1,The bank's mobile banking app is clunky and lacks essential functionality for businesses.,0,0,0,0,0,0,0,0,0,0,0,education,95359.12,19290.99,48938.59,57.92,747,44,11.465415740687646,9.867445262839153,10.798341959356339,0.5132030371085585,2.536862545675336,0.2022983223838454,4078.215832993482,2167.2527272234715,excellent,adult,89.0,13.0,5.923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,0.8,False,True,True,False,False,True,False,False,False,True,False,False,False,30,0,0,0,0,0,1,0,0
CUST-599753,55,M,professional,Management consultant,70079.7,699.0,12920.73,32.14,16444.04,24,0,The mortgage options were tailored to my individual financial needs.,0,0,0,0,0,0,0,0,0,0,0,other_management_consultant,70079.7,12920.73,16444.04,32.14,699,55,11.157402714144862,9.466665669301456,9.707779190970458,0.2346476939827049,1.272686605168495,0.18437193652369824,685.1683333047847,1274.1763636131968,good,mid,68.0,10.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,0.9,False,True,True,False,False,False,True,False,False,False,True,False,False,3,0,0,0,0,0,0,0,1
