Customer_ID,Age,Gender,Persona,Job,Annual_Income,Credit_Score,Account_Balance,Spending_Score,Loan_Amount,Loan_Term_Months,Loan_Default,Customer_Feedback
CUST-463179,36,F,professional,"Scientist, research (maths)",81111.11,636,5120.73,25.1,13608.17,24,0,The various options made banking easy and reliable.
CUST-403356,69,F,retiree,retired,46803.66,648,5241.69,34.01,22136.61,12,1,The bank's fees are too high. It's frustrating.
CUST-415965,38,F,professional,TEFL teacher,45549.07,701,8329.57,47.68,23079.55,36,0,Bank notifications made sure no one stole my identity.
CUST-475521,20,F,young_adult,Intern,19531.56,553,222.26,75.02,10940.22,60,1,Mobile banking is smooth and quick!
CUST-690046,77,M,retiree,retired,32324.24,738,28699.08,28.06,13526.42,60,0,I really appreciate the time spent to explain my account details.
CUST-149605,62,M,retiree,retired,48619.61,599,8014.22,25.99,24679.14,12,0,"I feel my money is safe with you, and that gives me great peace of mind."
CUST-674942,73,F,retiree,retired,67684.96,629,2113.94,40.4,21217.37,36,0,The bank is not doing enough to protect its customers from fraud.
CUST-167334,78,F,retiree,retired,44759.79,541,14326.43,41.37,14728.24,12,1,They don't understand that I am old and that it is not easy to use the technology.
CUST-658073,76,M,retiree,retired,48029.42,678,29017.25,12.42,2484.34,12,1,I loathe this bank. I'm closing my account.
CUST-680569,65,M,retiree,retired,33485.9,661,7770.57,21.71,5380.25,60,0,The bank staff were knowledgeable and provided great service.
CUST-446535,72,F,retiree,retired,47540.87,753,16328.35,12.17,17898.55,36,1,The staff act like they are doing a favor to their clients to answer their queries
CUST-596695,21,M,young_adult,Barista,18271.08,660,17.19,83.69,10638.5,24,1,Their interest rates for young adults are very competitive!
CUST-429719,59,F,professional,"Surveyor, mining",101076.34,768,21996.97,61.62,44452.15,60,0,My business is now easier than ever to manage with these banks.
CUST-235517,40,M,professional,Technical author,90375.84,812,7454.44,37.19,53473.46,12,0,Helpful bank staff is one of the pros of this bank.
CUST-675603,43,F,professional,Armed forces technical officer,69817.88,690,17853.21,55.23,35916.95,36,1,I experienced significant delays in receiving a replacement credit card after reporting it lost or stolen.
CUST-756268,71,F,retiree,retired,27054.12,700,2321.91,25.72,15801.39,60,0,I'm happy with the friendly and supportive service I receive from you.
CUST-814409,42,F,professional,"Geologist, wellsite",78675.44,741,28969.21,69.41,31811.56,24,0,The security measures in place provide peace of mind during transactions.
CUST-276967,58,M,professional,Water engineer,85461.75,682,59451.62,61.96,4174.42,12,0,My mortgage application was inexplicably rejected despite my excellent credit history and stable income.
CUST-687264,36,M,professional,"Psychologist, educational",106357.13,607,64248.46,26.83,60576.65,60,1,"The bank's online platform is unreliable, leading to frustrating delays in managing my business finances."
CUST-602976,68,F,retiree,retired,58427.85,718,10076.98,36.37,27455.67,60,0,I was very impressed with the efficient service I received at the branch.
CUST-756103,66,F,retiree,retired,32133.64,795,1907.68,46.61,18690.52,60,0,The pension account is working smoothly and providing a steady income.
CUST-595330,77,M,retiree,retired,45198.53,794,14986.43,25.03,7336.18,12,1,I feel trapped by the bank; it's too much hassle to switch to another one.
CUST-316246,60,F,retiree,retired,41356.1,735,3379.87,15.83,6998.44,36,0,Thank you for the help setting up my pension fund.
CUST-432606,25,M,professional,Agricultural engineer,113333.4,752,20399.71,53.08,3070.71,36,0,I am concerned about the stability and long-term financial health of the institution.
CUST-135594,25,M,professional,Sports administrator,128332.7,619,30782.44,12.98,37606.38,60,1,I am grateful for the personalized attention I received during my home loan application.
CUST-845882,59,F,professional,Contracting civil engineer,103484.95,677,18426.62,44.72,14223.78,60,0,I commend the bank's dedication to providing excellent customer service.
CUST-956331,73,M,retiree,retired,35279.11,707,5945.22,39.24,10422.1,60,0,This bank always prioritizes profit over customer service and it is not fair.
CUST-141156,38,F,professional,Music therapist,94703.26,731,76581.46,43.99,3704.88,12,0,Excellent savings account interest rates are truly beneficial.
CUST-674201,32,M,professional,Advertising account planner,92540.0,726,10341.86,41.16,46489.25,24,0,I am impressed with the bank's proactive fraud prevention measures.
CUST-243471,22,F,young_adult,Intern,15369.06,454,355.67,73.58,3310.94,36,0,Splitting bills with my partner is a constant source of frustration due to the app.
CUST-587215,21,M,young_adult,Barista,13381.57,577,61.34,73.44,7269.84,12,1,Mobile banking is smooth and quick!
CUST-604095,69,F,retiree,retired,55333.97,749,14768.35,24.34,18166.2,36,0,The staff at my local branch always greet me with a smile; it's very nice.
CUST-866850,24,F,young_adult,Intern,17161.0,646,626.72,57.45,4957.63,24,0,I am really happy about the services this bank provides me.
CUST-534785,37,F,professional,"Psychologist, sport and exercise",139033.57,706,49334.37,51.44,56941.7,24,1,I was denied a loan despite having a strong credit history and collateral.
CUST-160205,39,F,professional,"Runner, broadcasting/film/video",110187.91,796,34124.85,69.62,43666.27,12,0,Online management is as easy as sitting at my desk.
CUST-554849,53,F,professional,Health service manager,81897.48,779,6475.27,64.88,29690.97,24,1,"I experienced significant delays in processing a wire transfer, impacting a crucial business deal."
CUST-107685,41,M,professional,Radio producer,85271.11,687,6167.06,35.33,48515.02,60,1,The clarity of the terms and conditions associated with my loan was appreciated.
CUST-493483,68,F,retiree,retired,60358.16,641,27341.94,21.44,8823.33,60,0,I'm thankful for the extra measures in place to secure my account.
CUST-470531,19,M,young_adult,Barista,7953.66,536,163.15,63.44,4388.39,60,1,I find their bank’s app more user-friendly!
CUST-988889,27,M,professional,Chief of Staff,91047.41,715,77490.37,54.1,49118.38,36,1,The interest rates offered on savings accounts are uncompetitive compared to other financial institutions.
CUST-339372,43,M,professional,Volunteer coordinator,81097.26,648,29818.49,46.81,6180.55,12,1,I experienced significant delays in receiving a tax refund due to the bank's negligence.
CUST-155350,44,F,professional,"Teacher, music",39700.68,808,36477.93,60.94,21744.51,36,0,The bank is not unethical and cares about its customers.
CUST-943999,60,F,retiree,retired,38873.62,735,7813.64,6.81,10715.21,60,0,Your customer service team helped me solve my issue promptly.
CUST-889949,28,F,professional,Science writer,99707.3,694,24920.16,41.31,15943.69,60,1,I value the bank's commitment to ethical and transparent business practices.
CUST-437486,24,F,young_adult,Part-time Server,20595.29,620,54.87,68.47,9545.88,60,0,I am thrilled with the bank’s online banking features and design!
CUST-614254,74,M,retiree,retired,45214.85,739,6315.03,32.5,4420.35,24,0,I’m really pleased with the helpfulness of the branch staff.
CUST-465111,70,M,retiree,retired,57428.47,751,549.07,42.88,33789.35,36,0,I’m thankful for the excellent security measures protecting my finances.
CUST-415169,20,F,young_adult,Part-time Server,14266.96,477,84.02,71.08,4064.59,60,0,Fast-cash helps me with fast payments.
CUST-981465,54,F,professional,Theatre director,97435.78,737,38057.24,3.76,47759.47,12,0,The security measures in place provide peace of mind during transactions.
CUST-915789,59,F,professional,Information systems manager,136353.57,771,16330.93,55.84,15179.22,60,0,Competitive interest rates on business savings are a great benefit.
CUST-367778,46,M,professional,Health service manager,50318.67,712,11697.58,50.08,18479.53,12,1,I experienced frequent errors and glitches while attempting to process payroll through the bank's system.
CUST-329761,57,M,professional,Advice worker,68242.04,748,31092.6,63.21,8681.0,36,0,Clear changes were beneficial to the account.
CUST-709451,68,M,retiree,retired,49523.8,648,10058.09,35.17,22661.79,60,1,The support agent on the phone cut the line to avoid dealing with me!
CUST-148374,61,M,retiree,retired,44427.08,699,4466.69,27.99,10012.03,24,0,Your team's attention to safeguarding my funds gives me assurance.
CUST-574605,42,M,professional,Theatre director,99138.25,766,28544.63,33.38,47151.92,36,1,The information provided by different customer service representatives was inconsistent.
CUST-481518,57,M,professional,Haematologist,68175.92,727,33152.89,43.58,28594.77,24,0,The implemented security provides peace of mind during transactions.
CUST-710055,56,M,professional,English as a foreign language teacher,89748.81,637,3766.34,36.81,17352.9,36,1,I am concerned about the bank's involvement in environmentally damaging projects.
CUST-665898,55,M,professional,Camera operator,16309.81,758,3748.06,45.68,9398.75,24,0,The loan terms and conditions were presented with clarity.
CUST-517326,67,M,retiree,retired,47983.63,696,4719.91,25.96,27943.64,36,0,The customer service representatives were kind and well-informed.
CUST-722934,29,F,professional,Outdoor activities/education manager,17052.17,704,10866.03,41.61,2612.63,24,0,I've had a consistently positive experience with your financial services over the years.
CUST-925278,62,F,retiree,retired,40458.53,728,8171.94,-0.48,17177.3,24,1,"The bank never protects the customer's interest, but the bank is always protected."
CUST-249148,27,F,professional,Operational researcher,55536.23,749,22041.81,34.6,25019.39,60,0,The online banking interface is user-friendly and allows for effortless financial management.
CUST-842685,67,M,retiree,retired,61091.45,646,1677.89,28.58,23584.98,24,0,I'm grateful for the courteous and professional approach of your staff.
CUST-365329,45,M,professional,Fitness centre manager,67396.15,781,23030.46,60.84,5629.23,36,0,My experience using the financial services is consistenly excellent.
CUST-948619,60,F,retiree,retired,33822.79,567,2529.36,36.12,15560.92,12,1,"My local branch closed, and the next one is too far away; I can't get there easily."
CUST-316828,74,M,retiree,retired,53026.47,650,2023.6,33.91,15436.8,60,0,I am really happy with the personal attention I receive from my bank.
CUST-451122,78,F,retiree,retired,30163.54,733,2613.31,30.55,12035.45,24,0,I'm worried about the changes to my pension payments; can you verify the reason?
CUST-892908,30,F,professional,Chief of Staff,95049.78,696,19822.42,51.87,21657.62,36,0,The international wire transfer service is efficient and reliable for my business needs.
CUST-484207,48,F,professional,Industrial buyer,103770.5,717,22833.67,46.41,49939.98,12,0,High interest rates and benefits are a huge reason to be with the bank.
CUST-856837,36,M,professional,Optometrist,104381.02,715,23283.35,42.86,41704.59,12,0,Clear changes were beneficial to the account.
CUST-131666,59,M,professional,Toxicologist,90447.9,772,39702.87,30.34,22240.58,24,0,Clear and concise communication regarding account status changes.
CUST-784665,19,F,young_adult,Barista,8173.42,488,42.36,91.44,2488.43,36,1,The bank keeps blocking my crypto transactions without any explanation.
CUST-488037,29,M,professional,Retail manager,104698.99,720,62148.82,17.78,4519.0,36,0,The many investment options made it easy to manage my money.
CUST-297246,32,F,professional,Print production planner,57034.93,738,9787.96,33.38,20066.41,60,0,The clarity of the terms and conditions associated with my loan was appreciated.
CUST-595688,42,M,professional,Advertising art director,15837.3,681,7847.7,20.44,7641.42,60,0,I value the personalized financial advice I received from the bank's advisors.
CUST-281379,22,F,young_adult,Intern,14218.41,576,38.31,54.24,2511.18,24,0,I find their bank’s app more user-friendly!
CUST-175309,67,M,retiree,retired,44098.74,601,2459.06,7.13,16177.82,12,0,I am very happy with the kind and supportive staff at the branch.
CUST-354882,23,F,young_adult,Barista,18571.87,728,694.07,76.55,8814.2,60,0,The mobile platform makes splitting bills easy. No drama!
CUST-224594,72,F,retiree,retired,32323.51,674,4105.74,18.85,10639.41,24,0,The team at the bank have helped me immensely during this transition.
CUST-174793,61,M,retiree,retired,38916.55,634,16072.4,29.88,4643.35,36,0,Knowing my retirement funds are safe gives me true peace of mind.
CUST-735773,59,F,professional,Music therapist,76792.42,669,30483.58,30.94,4232.21,24,0,Online management is as easy as sitting at my desk.
CUST-895405,69,F,retiree,retired,36534.54,768,3510.4,35.2,8546.01,12,0,Your phone service is impeccable; problems get solved so quickly.
CUST-728610,57,F,professional,Sports development officer,84658.31,840,9305.36,55.21,15308.52,60,0,Reliable international money transfers helped my business.
CUST-869443,39,M,professional,Engineering geologist,106560.06,739,21827.03,62.05,56961.62,12,1,I am frustrated with the rigid policies and lack of flexibility when dealing with business account matters.
CUST-919967,54,F,professional,Engineering geologist,113191.26,746,34229.45,44.75,6891.49,36,0,The bank's failure to address my concerns regarding fraudulent activity on my account is unacceptable.
CUST-582084,55,F,professional,Media planner,50463.41,754,37611.95,12.1,11525.06,12,0,The communication regarding account updates is clear and concise.
CUST-619089,73,F,retiree,retired,51937.03,696,1565.25,23.49,4316.89,24,0,The helpful staff at the branch were very accommodating and patient.
CUST-126870,70,M,retiree,retired,34995.42,653,2836.29,25.45,8159.09,24,0,Your phone support team is truly exceptional; they solved my issue quickly.
CUST-893547,18,M,young_adult,Intern,9083.53,436,341.12,64.66,3229.81,60,1,I'm considering closing my crypto account due to the high fees and volatility.
CUST-507851,52,M,professional,Ophthalmologist,80983.66,806,27433.73,47.41,16040.09,36,1,"The bank's system frequently experiences downtime, disrupting my ability to access essential financial services."
CUST-134056,43,F,professional,Agricultural engineer,104068.24,717,24211.45,47.15,6903.33,36,0,Personalized support during home loan applications was appreciated.
CUST-504953,58,F,professional,"Therapist, speech and language",102010.42,776,23006.55,60.4,52563.95,60,0,Security helped make sure my employees were not scammed.
CUST-491368,35,M,professional,Personnel officer,73243.54,653,36901.92,51.28,41304.87,60,0,The range of investment options is well-suited to my financial objectives.
CUST-148196,63,M,retiree,retired,27717.6,626,3391.34,36.58,13603.74,24,1,I can't remember the new passwords; it's all so confusing.
CUST-958351,57,M,professional,Toxicologist,97323.09,743,35499.9,46.26,44771.37,12,0,Buying a house has become so much easier with your assistance.
CUST-944991,56,F,professional,Chartered legal executive (England and Wales),101723.29,690,64564.06,57.8,58143.7,60,1,I experienced significant delays in receiving a tax refund due to the bank's negligence.
CUST-923287,70,M,retiree,retired,55871.67,706,5713.02,35.46,5044.89,24,0,I was so happy to receive clear instructions about my pension income.
CUST-251216,57,M,professional,Textile designer,109533.24,735,4965.97,34.38,33503.48,24,0,Clear changes were beneficial to the account.
CUST-611924,53,M,professional,"Surveyor, quantity",92363.01,657,6934.38,22.53,29993.0,24,0,The security measures in place provide peace of mind during transactions.
CUST-462039,71,F,retiree,retired,51218.27,797,21752.49,42.81,12606.47,36,0,The customer support team were prompt and professional in their response.
CUST-384422,62,M,retiree,retired,45345.32,621,6605.9,37.74,13128.91,24,0,The branch staff were incredibly patient explaining the new website to me.
CUST-300968,79,M,retiree,retired,49995.2,619,23578.03,22.86,2135.98,24,0,I’m so thankful for the help with accessing my online pension statement.
CUST-524422,52,M,professional,"Scientist, marine",122920.89,677,22484.27,71.5,40809.37,24,0,Modern technology has improved the banking system.
CUST-117853,35,M,professional,Psychiatrist,100296.47,724,27542.33,30.81,53651.7,36,1,I am frustrated with the lack of flexibility in customizing banking services for my business.
CUST-829195,50,M,professional,Special effects artist,74315.11,697,9731.26,27.07,43352.96,36,0,Simple finance manager made business easy.
CUST-853558,69,F,retiree,retired,25712.34,619,7505.13,18.86,5721.26,12,0,The security measures give me great confidence in your services.
CUST-563449,74,M,retiree,retired,27126.97,669,7545.12,30.9,6104.69,60,0,I'm delighted with how simple it is to get my pension details.
CUST-333739,40,M,professional,"Engineer, biomedical",74277.99,789,19788.19,53.71,27980.71,24,0,Mobile banking has greatly benefitted my business partner.
CUST-225161,36,M,professional,Wellsite geologist,94630.57,654,72603.47,74.98,15019.69,60,0,The range of financial products is exactly what I need for investing.
CUST-216353,58,M,professional,Special effects artist,67727.23,660,19030.26,51.16,38211.35,12,0,This bank is the best in terms of fraud prevention.
CUST-471036,62,M,retiree,retired,52104.89,721,5783.94,29.97,8137.54,24,0,I am grateful for the time and care that the team provides.
CUST-885649,39,M,professional,Market researcher,59453.78,749,12390.66,24.08,27198.43,24,0,The staff knows how to help without being invasive.
CUST-164524,73,M,retiree,retired,42232.21,711,5398.55,46.6,13157.51,24,0,I am thankful to feel safe with my account information.
CUST-387135,52,F,professional,Music tutor,105917.98,662,17476.11,65.67,22705.16,60,0,The efficiency of the online application process for loans was impressive.
CUST-912311,74,M,retiree,retired,46543.31,732,23433.2,36.26,25644.48,12,0,I'm very satisfied with the efficient handling of my retirement account.
CUST-338354,19,F,young_adult,Part-time Server,18549.12,661,275.11,73.42,10636.62,24,0,"The instant cash advances have saved me more than once, seriously life-saving."
CUST-630776,32,M,professional,Theatre manager,92037.17,794,26706.32,42.99,31754.88,24,0,Many great products exist that satisfy my needs.
CUST-112239,77,F,retiree,retired,45185.44,704,14274.57,19.66,17932.19,36,0,Your security enhancements give me a high degree of comfort.
CUST-358420,44,M,professional,Print production planner,112145.88,754,33327.84,60.57,50138.49,12,0,Reliable international money transfers helped my business.
CUST-602877,40,M,professional,English as a foreign language teacher,108857.85,806,16240.62,31.55,62730.54,36,0,"My business account was frozen without proper notification, causing significant operational disruptions."
CUST-487910,67,F,retiree,retired,37203.6,764,1141.93,34.84,17585.65,60,1,The bank made a mistake in my account. It has taken weeks to rectify the mistake
CUST-208886,61,F,retiree,retired,70206.71,708,8330.83,13.21,11741.89,12,0,I feel reassured knowing that my money is in safe hands with you.
CUST-386622,33,M,professional,"Scientist, clinical (histocompatibility and immunogenetics)",85440.38,755,3783.7,49.98,44146.39,60,0,Security helped make sure my employees were not scammed.
CUST-420767,74,M,retiree,retired,42612.16,701,2705.82,18.31,10756.89,36,0,Thank you for helping me keep my account information secure.
CUST-106802,63,M,retiree,retired,48935.13,798,23687.86,2.64,13120.44,24,0,I'm extremely happy with how the pension plan is managed.
CUST-148448,33,F,professional,Tax adviser,102985.82,724,51634.71,68.03,22053.15,24,0,The integration of mobile banking with other financial tools is seamless.
CUST-720344,60,F,retiree,retired,29707.69,708,2810.81,38.49,3590.83,60,0,It's nice to know my pension fund is safe and secure.
CUST-105726,33,F,professional,Production engineer,91283.6,658,57658.78,34.3,11991.78,36,0,The mortgage options available were tailored to my specific financial situation.
CUST-874091,44,F,professional,"Runner, broadcasting/film/video",118278.64,746,4682.17,37.09,22657.83,12,0,Many great products exist that satisfy my needs.
CUST-822285,60,M,retiree,retired,43798.66,699,3338.91,34.54,10080.35,12,0,"The branch is a really friendly place, it's nice to be there."
CUST-626810,67,F,retiree,retired,38699.25,684,6111.93,25.53,7613.89,36,0,The bank's leadership is arrogant; they don't listen to their customers.
CUST-800783,35,M,professional,Human resources officer,36397.03,783,32580.63,64.94,19690.47,60,0,The bank's dedication to community involvement is commendable.
CUST-552768,45,M,professional,"Surveyor, quantity",89439.53,772,10813.18,39.79,38912.27,60,0,Setting up multiple user access for my employees proved to be a complicated process.
CUST-744204,46,F,professional,"Conservator, furniture",76104.76,684,47297.82,49.01,32386.24,12,1,I was denied a loan despite having a strong credit history and collateral.
CUST-170411,54,M,professional,"Scientist, research (physical sciences)",127029.5,661,106719.11,52.06,73248.76,36,1,Security makes me feel like I can be worry-free from theft.
CUST-788625,32,M,professional,Politician's assistant,58315.79,742,20782.2,50.16,7868.68,12,0,Comprehensive online resources are so very helpful and appreciated.
CUST-674237,52,M,professional,"Nurse, learning disability",51714.06,729,9651.7,52.92,24873.48,12,0,The bank's commitment to innovation is evident in its advanced technological offerings.
CUST-305285,78,F,retiree,retired,39847.17,728,20948.4,14.6,20364.08,24,0,The new security measures definitely make me feel safer with my finances.
CUST-716886,34,M,professional,Freight forwarder,82623.01,601,29314.88,64.28,30050.38,24,0,I save time with a reliable and trustworthy service.
CUST-238651,36,F,professional,Prison officer,98243.8,685,13425.46,66.82,29686.97,36,0,The bank is not unethical and cares about its customers.
CUST-746917,43,M,professional,Occupational hygienist,101907.48,666,26948.87,75.75,55130.03,12,0,The international wire transfer service is reliable for my business transactions.
CUST-854023,53,F,professional,"Conservation officer, historic buildings",98025.43,648,10564.52,65.02,32754.8,24,0,I have many options in terms of managing my funds.
CUST-151938,39,M,professional,Travel agency manager,97955.97,717,95437.67,53.42,12202.3,12,0,The bank's mobile app lacks crucial features necessary for effective business financial management.
CUST-142703,66,M,retiree,retired,30717.36,599,10142.02,34.97,3095.39,12,1,The branch on Main Street is always clean and the staff is friendly.
CUST-133426,72,M,retiree,retired,40897.48,751,16144.05,27.59,16296.52,36,0,I’m thankful for the excellent security measures protecting my finances.
CUST-666611,21,F,young_adult,None,14685.71,584,70.18,49.0,6912.61,60,1,The app is constantly asking for permissions I don't want to give.
CUST-793835,71,F,retiree,retired,28249.73,738,8053.06,30.04,14228.51,60,0,I was helped out a lot by the lovely staff at the bank.
CUST-928017,50,F,professional,"Surveyor, building control",83816.7,702,15607.15,39.63,17179.08,60,0,Bank notifications made sure no one stole my identity.
CUST-629413,46,M,professional,Intelligence analyst,48978.64,722,5280.76,57.91,7048.4,60,0,The online resources available are comprehensive and informative.
CUST-567797,66,M,retiree,retired,42861.54,712,17869.42,38.23,18184.08,24,0,The ease of managing my pension online is a wonderful convenience.
CUST-695656,45,M,professional,Pharmacologist,98719.76,754,38786.28,59.08,32290.59,60,0,Reliable international wire transfer service is essential for my business.
CUST-176666,54,F,professional,Community arts worker,119072.33,753,32659.81,65.1,70444.96,12,0,My experience with your financial services has been consistently positive.
CUST-480982,59,M,professional,Horticultural therapist,71518.61,741,52527.76,54.9,28424.99,12,0,The staff has been helpful and has not been invasive.
CUST-268813,41,M,professional,Financial risk analyst,47238.26,775,13901.48,25.2,17756.63,36,0,Personalized support during home loan applications was appreciated.
CUST-603485,47,M,professional,"Development worker, international aid",123283.67,775,34264.85,57.88,51128.08,24,0,The bank's proactive approach to fraud prevention is highly reassuring.
CUST-157655,30,M,professional,"Engineer, petroleum",99891.61,839,21717.36,36.71,38599.53,24,0,It's so easy to be a customer because of these great options.
CUST-300746,30,M,professional,Theme park manager,66704.26,761,21802.99,47.84,37212.74,60,0,It's so easy to be a customer because of these great options.
CUST-589003,36,F,professional,Multimedia programmer,72993.47,764,50173.13,56.29,26488.6,12,1,The bank's online bill pay system is unreliable and often results in late payments.
CUST-916888,53,F,professional,Land,68811.85,724,20654.62,37.05,29946.39,12,1,The bank's mobile deposit feature is frequently unavailable due to technical issues.
CUST-186382,30,M,professional,"Production designer, theatre/television/film",93831.12,691,14117.5,55.29,25749.38,12,0,Notifications regarding my bank account are helpful and not intrusive.
CUST-463483,32,M,professional,Fish farm manager,74127.06,808,29044.34,29.4,23019.54,24,0,The ease of setting up and managing business accounts has been a significant benefit.
CUST-429052,68,M,retiree,retired,48434.25,689,8980.63,3.87,15369.0,12,0,"The branch is always a welcome, and calming, place to visit."
CUST-671460,69,F,retiree,retired,58184.45,509,12145.69,25.24,20750.33,36,1,I feel like the bank is ignoring its older customers; the focus is all on online services.
CUST-338560,70,F,retiree,retired,41325.18,661,8370.87,23.85,18125.53,36,1,I am unable to understand the new security measures put in place.
CUST-383074,43,M,professional,Energy engineer,43376.01,741,20213.75,3.55,6395.35,24,0,I value the personalized financial advice I received from the bank's professionals.
CUST-832270,50,F,professional,Counsellor,71761.55,644,28802.03,30.61,2309.47,36,1,The bank's interest rates are not competitive for commercial real estate mortgages.
CUST-252588,20,M,young_adult,Student,14364.45,579,1467.62,74.94,2734.29,36,0,The whole experience feels modern!
CUST-957364,76,F,retiree,retired,41509.28,727,4826.61,24.94,7624.87,12,0,This bank always makes mistakes. My bill is incorrect all the time!
CUST-935630,77,F,retiree,retired,39607.52,629,12733.2,27.94,10336.94,60,0,The pension account is working smoothly and providing a steady income.
CUST-184819,48,M,professional,Meteorologist,81413.54,785,12578.4,38.88,33202.59,36,0,The reliable international funds help me focus on business.
CUST-752035,50,F,professional,Chartered legal executive (England and Wales),70038.63,713,5718.01,59.65,4387.42,60,0,The bank is committed to making the community a better place.
CUST-535134,37,F,professional,Pathologist,76116.44,722,6502.11,45.74,20487.76,24,1,The reporting features offered by the bank are not comprehensive enough for my needs.
CUST-334349,56,M,professional,Art gallery manager,103407.2,619,11756.02,54.55,8043.19,12,0,Competitive interest rates on savings accounts are a major benefit.
CUST-345895,36,F,professional,Airline pilot,153725.33,775,98185.34,38.05,6185.01,12,1,"The bank's system frequently experiences downtime, disrupting my ability to access essential financial services."
